e_score,v_score
-8.332549000741077405e-01,2.868206382270526572e-02
3.434736704369897864e-02,1.009367456064164337e+00
-1.159004267898458451e+00,1.313659335777762338e-01
-9.131057253695047393e-01,1.529359034374319637e-01
-1.193736392764197962e+00,-1.216192467345513645e-02
-9.044854838569665878e-01,-4.315498190220867780e-01
1.413375078634752924e-01,1.366993122129843918e+00
-3.245788903101552991e-01,8.120053259713937432e-01
-1.073063903741978020e+00,1.037582589431532976e-01
2.478172833751623658e-02,1.187615832399336657e+00
-1.200760580556420987e+00,-4.013168724080119765e-02
-1.179850649693139353e+00,2.609831677972016539e-01
-8.555131946325988945e-01,6.407599162172417095e-02
3.649045938291733959e-01,1.028435879410414922e+00
-7.127464782072467919e-01,-3.669034568638895877e-01
4.908407658018359987e-01,8.668475452247216273e-01
-7.972763652518892741e-01,-3.022572878878438951e-01
1.652932990436365157e-01,9.347391723922396922e-01
-2.420145276885772856e-01,6.827567154099758451e-01
-9.856357436241403036e-01,2.266215771452222971e-01
-6.129817382977913454e-01,3.197545138455545194e-02
-6.620652734611154333e-01,1.252296931533754543e-01
-3.685946575753358545e-02,1.012859883873474365e+00
1.296461482732133921e-02,9.416772593980188288e-01
-1.219601240232145001e+00,-2.427467464248914686e-01
-8.544081574127204703e-01,-2.221534456944868063e-01
-1.244944218423548632e+00,-1.360551232470192384e-01
1.533468521215401170e-01,8.321279117111470836e-01
9.280369421876800973e-02,8.745880813351977201e-01
-6.853028632003241860e-01,1.336012519242378918e-02
1.063083235987965919e-01,8.845107940638977650e-01
-9.714196574237032866e-01,2.360146955215760289e-01
-9.292230021903132853e-01,5.013456566120753216e-02
-2.782289114361900101e-02,1.185971405770806175e+00
1.137602140400765238e-01,1.103708397561704579e+00
-9.001663126063558229e-01,-3.102636487599779724e-01
-1.142631735287030548e+00,2.764378250731731046e-01
-9.074984621272147445e-01,4.676754598674545682e-02
-1.255982389572889157e-01,8.184640852935507471e-01
-7.383596991270555687e-01,5.095872769847617501e-03
-7.982164729177450013e-01,5.035607445216623290e-01
-1.799527273575070307e-01,6.843625798897561285e-01
-1.025571019371452897e+00,-1.442283053057078490e-01
-1.390157537889421535e+00,5.594393110028305499e-02
-9.549424413616227625e-01,-1.504137605525202037e-01
-1.119839616755082368e+00,-2.159485505763729940e-01
1.019453857506584793e-01,8.533171288647132258e-01
1.860539878048829976e-01,1.182851567052412900e+00
-8.962820413633169059e-01,3.165414571374088326e-01
-1.410580487588226850e+00,-4.255758246262962563e-02
-9.234924774335842024e-01,-1.399938890630202382e-01
-7.715567263154208266e-01,-1.964353126208685241e-01
-7.955422677166175127e-01,-2.128902911219428817e-01
-8.964493043271040129e-01,1.235900581265329673e-01
-9.406531857203899172e-01,1.191980515123061135e-01
3.237909860976036919e-02,1.406273524443343526e+00
-3.755582076014936099e-01,1.197788371877598124e+00
-7.095262710884175927e-01,6.242397933409721267e-02
-2.830547674244434098e-01,8.543883115470490841e-01
4.142117953234790706e-01,6.319286653027569312e-01
-1.149957295096641685e+00,6.606192963313908817e-02
-1.125778219108914735e+00,1.252155265847657295e-01
2.198055041291716305e-01,7.604204352400357747e-01
-8.236740927944683488e-01,-4.255805625575285189e-01
-7.969343678326469282e-01,1.313083682761046478e-01
-7.065175265489609391e-01,3.100802921809031609e-01
-5.887217183697815992e-01,6.779168747224958991e-02
6.184134991986980912e-02,1.230857183391993015e+00
-1.412517462895300335e+00,-1.236173161497359230e-01
-3.578774278233285422e-01,9.370336822722329373e-01
-4.151467409139485143e-02,9.554639335451059479e-01
2.028847772274574579e-01,8.396958722796701302e-01
-5.318086503521405467e-02,8.922455562060210843e-01
-1.036187637426310149e+00,-1.341474558441380360e-01
-9.135831244679218921e-01,2.749279609264522473e-02
-9.897470284865987900e-01,-1.952805493652139124e-01
9.996826275189710231e-02,1.282485352029083092e+00
-1.108414170224358175e+00,-1.213042290868018153e-03
-8.045934268298979841e-01,-4.358883099277232470e-02
-9.859201949427566225e-01,1.522579319513921725e-01
-1.138965312313700906e+00,4.905939170397031340e-02
1.311379470282144910e-01,5.973363243823229807e-01
-9.487834413103117814e-01,3.820152689285047365e-02
-4.943012048839450640e-02,9.987588789621599794e-01
-1.277542386256962925e-01,8.711748552453896233e-01
-1.295838384269323740e+00,2.106537549597616854e-01
-6.651465375932239521e-01,4.296684497638886824e-01
-6.954839473862413080e-01,5.548476307206255953e-01
-3.410209346425280286e-01,1.322222813179500633e+00
-1.077593481319223834e+00,5.446286206867585050e-02
-1.052638136316796924e+00,-1.131310937079359064e-01
-8.512776676993101255e-01,6.576779673866631204e-02
-1.261885870553808298e-01,7.732425940967779798e-01
-9.642598514756166583e-01,-1.524671379618872391e-01
-8.083414385737260899e-01,1.585471273666591574e-01
6.455053594301878028e-02,1.419295711443451680e+00
-1.074099004704416549e+00,2.479409736364769079e-01
3.376217084376399030e-02,1.187602471547244631e+00
-1.280181683500518641e+00,-4.336549448481601399e-01
3.434645721931041396e-02,1.091099802687062414e+00
3.234310275307700766e-01,8.873255970638176393e-01
1.916687946426363642e-01,7.711363671193209868e-01
-4.511630492228701356e-02,9.604529126771625958e-01
3.718393212571556861e-01,1.268351317387183874e+00
4.362019291566446300e-01,9.849723311730379516e-01
1.718743495575821012e-02,1.139106522732817872e+00
-2.746721850509808993e-01,1.128281158146816621e+00
-1.136635113467108882e+00,-2.185314059694309086e-01
-8.105847828964314328e-01,3.594104080968218290e-02
1.142605834738250337e-01,1.367328353253334905e+00
-6.268416084520990195e-01,1.479538461633291523e-02
-1.230097738051853407e+00,-1.689402102955626372e-01
-3.783073549101389349e-02,1.289190235798946649e+00
-8.152007008379337227e-01,4.097125699215121153e-01
-1.265212776392717453e+00,-8.452994892706072738e-02
-4.357288283346860691e-01,5.084613345032111820e-01
-8.915151327688917160e-01,1.894610231429288139e-01
-9.219669861760643181e-01,1.262450620447783459e-03
-1.787439028342858172e-01,8.592214837827376606e-01
-1.253060332360830476e+00,1.153924677116984279e-02
4.427718650656955468e-01,1.003523281418279289e+00
3.575358561859246498e-01,1.134529183765887739e+00
-8.535479480565942856e-01,4.998573491123192714e-02
-8.130568552652801539e-01,7.920832365270887021e-02
-8.696115834649384979e-01,-7.774362539137215367e-02
3.557871632425438913e-01,1.112253557095857381e+00
6.431962357163834021e-02,1.455855880460135365e+00
6.309688068728554200e-02,8.019755132373940221e-01
3.203921291940290961e-01,1.113955129575493475e+00
-7.867287020615930659e-01,-2.419539218171697370e-01
-1.232355493101436217e+00,-1.971413883322701566e-01
-1.056284007739450442e-01,9.732869416455494083e-01
-1.154669604682422746e+00,-1.735906892073392493e-01
-5.132922147030899440e-01,2.430604676507767681e-01
-3.042471259107972781e-01,1.220451430711370744e+00
3.159235235534540442e-01,8.472871257733027850e-01
-1.061783518191366182e+00,-1.170187115969292535e-01
-1.006346185800948367e+00,-2.719650576879276832e-02
-1.362239143536325414e-01,9.772704658876542050e-01
-9.218425093776966284e-01,1.314527662294276700e-01
1.482131869886323672e-01,8.701933444761603687e-01
-1.000548801545345645e+00,3.467694587811328555e-01
-1.132522003900848118e+00,-3.464840273820335437e-01
-1.063712375725315518e+00,1.489705775049690040e-01
-2.168432708820955401e-02,1.018065931445965688e+00
-1.122373417724547684e+00,-2.866619462501874827e-01
-1.111827624788837010e-01,7.331129663709414768e-01
-7.081431219581679759e-02,1.125048796297068776e+00
-8.970480861324366950e-01,-1.014812143526154509e-02
-1.796306671831393587e-01,1.102902580216503781e+00
4.543892929025869498e-01,9.949567641674185170e-01
1.805873717048553651e-01,1.113456590972573990e+00
6.646055823952300157e-02,1.275777871423970922e+00
-6.373248226057445232e-01,1.535718210415202012e-01
-7.835863977453167983e-01,-1.092626496681106257e-01
-2.965764556465083079e-01,7.981188786284230119e-01
1.707958118302728978e-01,5.027235955093243280e-01
-1.781464027988506615e-02,7.564550895972006472e-01
-8.876485379999982106e-01,2.424878671617305137e-01
-7.280793437475319152e-01,1.787519409150118699e-01
-1.697726647557784851e-01,1.156803594568044380e+00
-8.262095488931562315e-01,-2.015325773749249705e-01
-1.157609904207471674e+00,2.054764520787644710e-01
-1.055630676007556640e-01,9.127830997885311159e-01
-9.799709994548126968e-01,1.371446521177732414e-01
1.676328197349873927e-01,9.504288954189241689e-01
-1.025722798221811782e+00,1.371660524301374917e-01
-4.218955644063052124e-01,9.797682392991545752e-01
-5.142057768213676994e-01,9.006170563914704941e-01
-1.065460379324179307e-01,5.932155737795412609e-01
4.505402752527512544e-01,8.771038373765251972e-01
-7.415776190490135089e-02,1.353618890847410716e+00
-4.359020525383960898e-02,1.064629598550252298e+00
-1.044582710312415452e+00,2.021557452873395666e-01
7.365572315755586309e-04,6.296067097386159883e-01
-1.277859895581814564e+00,-5.141876508118709693e-02
-1.228028726372400570e+00,-8.847257347628938173e-02
-3.322163615263282188e-01,9.336132067354484532e-01
3.682624278168591253e-02,8.133845854120693719e-01
-9.264093028612228053e-01,-2.188475403932769459e-01
-9.455591224763366665e-01,-2.528491426399828712e-01
-1.002104198891436315e+00,-4.065770751889773659e-04
-9.837002055462202854e-01,-1.957127549149410561e-01
-1.037791261134967336e+00,2.130323760619633189e-01
2.916713215367681689e-01,1.233193459840060235e+00
-1.154841135188464429e+00,-6.439897653735994487e-02
-1.221466627452280074e+00,-2.450978348428376752e-01
-8.809438648298770769e-01,1.917465265831122534e-01
-2.027417842082526456e-01,1.138938806426635475e+00
-1.111541382980766546e+00,-2.985425383506525310e-01
-1.263464137304077362e+00,-1.106620410113913766e-01
2.220507029308433633e-01,7.530648234294289312e-01
-1.099977130079762500e+00,1.548395662972527342e-01
-1.150557781131631152e-01,9.540930694406173362e-01
-7.841921291114333226e-01,1.650416842964414210e-01
-1.275204307828078587e+00,-2.733106202811952934e-01
-2.511250099920835921e-01,4.961908414765401343e-01
-1.097544641787595032e-01,9.799324178618656900e-01
-4.025510135132252115e-02,7.708435860716348342e-01
-1.158409874771508585e+00,2.829918629525324247e-01
-9.269158580370566725e-01,8.154118886510597353e-02
-7.391788308952226272e-01,-1.600376668420650517e-01
-9.683671348080163943e-01,-2.204956938109800188e-02
-2.287657436802735533e-01,1.171811995586564237e+00
6.036454017614602263e-02,1.096755134699796796e+00
-1.390625819089456594e-01,1.438479027769482554e+00
-1.254730758385099509e+00,-1.159852410779686482e-01
-3.097617573143415792e-01,8.022209143887584215e-01
-7.651753954649510581e-01,1.333477860092100176e-01
3.019588079673291570e-01,6.032710963945897564e-01
4.551675460014806274e-01,1.269115358914687519e+00
2.749914345951785521e-01,1.048208243963096420e+00
-1.273096580349448947e+00,-1.343654224844829659e-01
-7.383461235052865557e-02,1.230831038515896703e+00
-1.884450579893198197e-01,1.103346495253012760e+00
1.512830662026723103e-02,1.360227831041841418e+00
-1.076894278520592163e+00,1.063653547932984084e-01
2.197733836685016873e-01,8.681023021312490595e-01
-1.163087511830922072e+00,3.810078174655407574e-02
1.671199840688205847e-03,1.168812719958168156e+00
-1.170750416375023306e+00,-2.564615901708273971e-02
-1.141572369491553746e-01,6.378249255732038048e-01
2.327975438939873798e-01,1.158136611427606821e+00
-1.115771780314450012e+00,3.547093949451719519e-01
-1.158797492081597325e+00,-1.146380310895811355e-01
2.251947628756447717e-01,1.057240179003450242e+00
-7.742037685515819057e-01,-2.432332947897445363e-01
-5.614113854627864608e-01,2.907192421057968046e-01
1.114748051524268174e-01,9.645198815887057187e-01
-1.080918135609726161e+00,2.463771665157538440e-02
4.005532827870343648e-02,5.441732032326662694e-01
-1.027155244362413677e+00,-3.388649585653653040e-01
-5.649348267955967007e-01,1.276821946732348056e+00
-2.695067084006828595e-01,9.694085432335071140e-01
-8.087486443978442185e-01,1.420615096103727826e-01
-7.566652703430065685e-01,-4.267173705526529637e-01
-2.085004832134689234e-01,9.464271007214236642e-01
-1.329525866900391762e+00,4.635001234185933128e-01
2.601757395881879598e-01,7.262005554475869928e-01
-1.178064074556629759e+00,-1.248053704945132208e-01
3.581591042927185220e-01,1.051044024177034464e+00
2.643061155053411104e-01,1.032796888165847138e+00
2.097412112178818899e-01,9.172563760625723761e-01
-3.068216762364902594e-01,8.186393330528195511e-01
-5.540371126792389966e-02,9.525203941781835715e-01
9.467072319014949167e-02,1.380243737394901471e+00
-5.309986368984802307e-02,1.147262260441339832e+00
-1.102320906882357843e+00,-1.434775059505372097e-01
-7.445895290342023909e-01,1.026051072443680823e-01
-1.334621614065049977e+00,2.079708060728095373e-02
3.406834512423531202e-03,9.502489639435439672e-01
-1.191340560332541987e+00,-2.433112090633685054e-01
-1.078619673243611521e+00,-2.104098991965213383e-01
-8.280442956293754264e-01,5.777260487106040954e-02
-7.550332156777417314e-01,-1.545702340419480847e-01
-2.886668232282149291e-02,9.965109525401687485e-01
-7.281608580459282276e-01,-1.429470703817248556e-01
-7.961408259542183119e-01,1.062024918935443180e-01
5.499148689908679721e-02,5.039815538413651153e-01
-8.921157604035312438e-01,-6.491322873609331467e-02
2.956417897690862273e-01,1.103586233577553033e+00
-8.723097471239191769e-01,2.091460466265918083e-02
-5.995789885093543159e-01,1.627537138112437054e-01
2.767884446480280425e-01,1.253485236821353155e+00
-1.400632708595495268e+00,1.774794207586575800e-01
-2.059311536411613242e-01,1.295759609999453277e+00
7.457701479805410594e-02,1.091082037507917102e+00
-7.290964458616666644e-01,-1.614689383651452814e-01
5.051317418799076975e-02,9.681323881563527189e-01
-9.062369553041567105e-01,-4.782555894176724817e-03
1.489662034163896087e-01,1.206108064555572623e+00
8.971087182823626882e-02,9.048895503658050954e-01
-1.203340990704919067e+00,2.798727977677730738e-01
6.343194237398794288e-02,6.652705373170997305e-01
-1.113385743563751085e+00,3.475619735232108459e-02
-1.203413137920111176e+00,-3.836937999531382371e-01
-4.876598102606372054e-01,8.225165844405890603e-02
-2.036914594872224760e-01,8.967998225271015533e-01
-1.085281180224945130e+00,2.320197831872235772e-01
-1.070279885898157701e+00,1.823153244764249836e-01
-4.630833330508007384e-01,8.783487720345777294e-01
2.965351488462023011e-01,1.000178310256214731e+00
-8.352259430766408865e-01,-2.453017949876864223e-01
1.359031056405047844e-01,1.131830186262261062e+00
-1.107714773481716541e+00,4.383211485799770601e-02
-2.207160772979886720e-02,6.034546525472288536e-01
-9.437105760445969604e-01,-2.834739688434894100e-01
-9.889300363380284509e-01,2.158080539161821576e-01
-1.264794138502344012e+00,2.380180634479341362e-01
-1.159934963957901521e+00,-5.243112756138540442e-01
-1.055931730128088386e+00,1.599144053681922362e-01
-4.020839264399133084e-01,1.156547297641746574e+00
-8.982419330337954033e-01,3.998278800286415580e-01
-1.244935698095388371e-01,5.939560588724068779e-01
-6.127938975367628327e-01,-3.963314423152687338e-01
-7.149675241467502440e-01,1.242430337743646085e+00
-1.203761813778888357e+00,-3.666543502816344002e-01
-9.664067715724286023e-01,-1.181909411914824903e-01
-1.010827795996335432e+00,-1.270357217998411004e-01
-3.766783652682913902e-03,1.347054781477949659e+00
6.476196053270834307e-02,1.204568159207866307e+00
-1.089328652311415624e+00,1.837875656923724788e-01
-1.104362747078206031e+00,-2.093810795188083274e-01
2.057298599793133329e-02,9.179990520356146044e-01
-7.639457252820970323e-01,-3.120238653431205988e-01
1.450738871077329739e-01,1.292256273893309881e+00
-1.194644727321412914e+00,-3.487475034338130553e-02
-8.298241642849119026e-02,1.140177879340733114e+00
-8.382240291976426061e-01,-1.278258052759400666e-02
-1.386391759420708136e-01,9.457251147208880493e-01
1.667925967270171284e-01,1.230747345947318605e+00
-8.991450922827524117e-01,6.730964643183214025e-02
-8.941312109542098874e-01,-2.104678762066798381e-01
-9.017784346027901687e-01,2.806778685175952415e-01
1.842786318584539451e-01,1.511999225594223839e+00
-1.149152414893242380e+00,1.027960756509821022e-01
-1.025563251028050127e+00,1.955531801469081454e-01
-1.360991514337829944e+00,8.323959408587573716e-02
2.322978419700451047e-01,1.058853623852966885e+00
1.499930140013539803e-01,7.931322633478956607e-01
-6.126206752679768108e-01,1.197304611248114492e-01
-1.192866105630678186e+00,2.676315702446488767e-02
-1.073897751306010839e+00,-9.946034527606831266e-02
-9.034282770092962878e-01,-1.132434603283000718e-01
-6.302891371282457467e-01,-2.033743933182246416e-02
2.379168083550131998e-02,1.213019695512163931e+00
-1.279765842085305028e-01,9.132213466330587615e-01
-1.082582317226974400e+00,3.038042579415381472e-01
-1.026829970791475422e+00,2.208855519759564678e-01
-1.075944810397476026e+00,1.975491639514582176e-01
-3.350565031299076457e-01,1.383964174647100531e+00
1.144121516188736087e-01,7.176158152977791804e-01
-4.938687437382860423e-01,-4.673694441363643315e-01
-1.134571164627602435e+00,-1.984070489573147855e-01
-9.390120854803938322e-01,2.938973711294839419e-01
-9.543923801215450364e-01,4.277653231026716518e-02
-9.580557075130539113e-01,-4.033784459904174446e-01
-1.341356012740485992e+00,-2.874220898755438514e-01
-1.133525315471995754e+00,1.223065482754848998e-01
-8.315273633284243626e-01,-1.528522967308956204e-01
-1.421122853966048094e+00,5.130382687579934098e-01
8.949157114563784099e-02,1.118825571064192115e+00
-2.089354650193609164e-01,9.412130428489112743e-01
-1.320333042102459498e-01,7.499027616455393730e-01
-3.748007966425882520e-01,1.158356533172078429e+00
-2.645617557063105474e-02,1.026107662375223661e+00
1.697947479466824228e-02,1.351844260283871169e+00
-4.393793092540858036e-01,5.208153946784170873e-01
5.314035144649003062e-01,9.088568215503161074e-01
-8.884031420196113471e-01,-1.964706783841484866e-02
-1.004374525405574037e+00,6.724652684360510335e-02
-6.050686705174129071e-02,1.001949452289491171e+00
2.353004813190728156e-02,8.159215841417362114e-01
-2.421836901879777515e-01,9.823851564188263996e-01
1.377655474788425441e-02,5.954755929631939670e-01
-7.145625364044589922e-01,2.661269658410294614e-01
2.019565377907364123e-01,1.106123817552367772e+00
-3.647482858500294273e-02,6.898965788356754558e-01
-1.179401274051409931e+00,2.136809742492394582e-01
-1.290584975416964930e+00,3.423049144051808212e-02
-7.643283715305201342e-01,1.084286281025003823e-01
3.776680397088556518e-01,1.238675191127609931e+00
-7.077266497550076529e-01,1.344890132769728797e-01
-1.431647233221832773e-02,1.112346408079163629e+00
-1.363394437851795038e+00,1.796648728538473572e-01
9.852975686079119833e-02,8.382481259508252069e-01
3.773833239249644866e-01,1.027398092755796633e+00
-6.079919544176302926e-02,1.223143658319460148e+00
1.478496085261182535e-01,7.087806803957562574e-01
-1.073194208054244703e+00,1.151942493920922600e-01
-1.021963855647797903e+00,2.247188169138919500e-02
-3.863281834597017128e-01,1.262431916502266160e+00
-8.432528136847168287e-01,8.126694557887816084e-02
2.904373873007623508e-01,9.149986225935726747e-01
1.736619243743183771e-01,1.075548485892051209e+00
2.552758764979682349e-01,1.303579377050647414e+00
-8.854083722543401036e-01,3.037630602578832439e-01
2.093215378157128048e-01,9.066967738806528398e-01
7.218399749616911942e-02,9.418133289123246099e-01
1.695850636309693404e-01,1.212324641574050732e+00
-1.330130697781588323e+00,-5.332953111833814430e-02
-2.014991233040699381e-01,1.053706301874596019e+00
8.795921533877956722e-02,9.205266492856958305e-01
-1.561394228525870842e-01,3.348359997980462355e-01
-1.313211715918311207e+00,2.473616193904479288e-01
1.732495532648215819e-01,9.374115444748455372e-01
-8.720488793711123066e-01,1.799085459912863061e-01
2.697220706966736194e-03,1.020728387371045098e+00
6.356024462535050934e-02,9.008920588860552803e-01
-2.757476267637988254e-01,1.196897424885715377e+00
2.346792315118418071e-01,1.207126447579757622e+00
-8.156585421788085100e-01,-1.180643569772433371e-01
-1.158111428752524596e-01,9.895750632873770991e-01
-5.481239268551616611e-02,1.062959043176634255e+00
1.422254011923743955e-01,1.162323526433983067e+00
2.774191466601788614e-01,1.135317555220219266e+00
-3.104856714013047581e-02,9.876033069898066952e-01
8.219138146866268591e-02,1.163957467812717805e+00
1.459194743669777194e-01,6.858658008872757783e-01
-3.501147554373368201e-04,9.734146488578289125e-01
-1.070731770500694235e+00,-1.165159420601550727e-01
-1.084543540938339046e+00,1.074382813714360729e-01
-5.000058058073653111e-01,1.409474672110194282e+00
2.006610121828402149e-01,8.773488509184561579e-01
-6.786706939574303765e-02,1.042697969024113824e+00
-8.916991516782111216e-01,-2.926431865302688284e-01
-8.187532344658126071e-01,-1.788831789238793379e-01
-6.129203334281133758e-02,1.084686494275616475e+00
4.714658940602929893e-01,1.008820028138923242e+00
-7.558543602752426649e-02,1.239369483310486464e+00
-7.436113796743663851e-02,8.861886287503726312e-01
-9.057079202173898835e-01,4.091745525025084484e-01
1.993412361104087149e-01,1.221707672744348105e+00
-6.729459978970755429e-01,-3.803079145699545752e-03
-1.069798109466080005e+00,-1.855069506916880995e-01
-6.050586015143794016e-02,9.808583213752722907e-01
-2.801997482940296047e-01,7.886468605446229629e-01
2.988244031155655178e-01,1.421648796318215613e+00
-5.787686662509338165e-01,1.050912759391911422e+00
-1.353083163339720452e+00,5.948637832650573165e-03
-3.722565367760739541e-01,1.866657403743607335e-01
-1.327182706722581373e-01,9.733606348213180715e-01
-1.152553853087285585e-01,1.260855548014679250e+00
-8.511047527238362331e-01,3.624119741436382380e-01
-1.624667473783488192e-01,8.276395131320563037e-01
-1.139262600186992103e+00,-2.730496678196521199e-01
-8.667945601658973986e-01,-5.128537716869031593e-01
2.264904309353605039e-01,1.144703051206955591e+00
-3.730919233165299609e-01,1.061911168431764141e+00
-9.984803366629543264e-01,-9.608403459175924449e-03
-6.866639328866230851e-01,5.612575281192035657e-03
-1.411924228416579219e-01,1.058882544469878617e+00
3.740361585087723789e-02,5.023521075108989820e-01
-4.997015017360722372e-02,1.377298238967457955e+00
-3.084867781020900201e-01,1.271689643754143173e+00
-1.054391748968599218e+00,-4.055083996430027260e-01
-9.712916439153689296e-01,1.080907730706806846e-01
6.465960719390753675e-02,1.114073138473584246e+00
4.969599963675305071e-02,4.884659565536509929e-01
-1.469701948151283855e+00,1.444372928389554833e-01
-1.050272448294331751e+00,-2.259732573275764073e-02
2.425967719586385740e-01,9.792857786766490102e-01
-7.784534361763018051e-01,1.303904045544896084e-01
-7.811103321555712409e-01,8.381009953205782737e-02
5.675611253953205364e-03,9.657122086760810964e-01
9.824222584162810648e-03,1.246142374958656651e+00
-3.506262288305955765e-01,6.491178604421936615e-01
3.953611876473271947e-01,1.080443654533651543e+00
9.569872679122320980e-02,5.884884589804743049e-01
-1.099773994604365868e+00,-3.805138076707584860e-01
2.192312169090662732e-01,9.349160902287985131e-01
1.990975047342452564e-01,6.383403381786448838e-01
5.381457038706063262e-02,9.687181483541956739e-01
1.176770629513208405e-01,7.647736649286713817e-01
-1.341394088916147087e+00,-3.006011093076917384e-01
-6.865006841640139967e-01,1.605002674887719971e-01
-1.050741274330490915e+00,4.174279070214035464e-02
-7.749979240465381114e-01,3.951593605545067334e-01
-1.087868720083988050e+00,-8.063440839313537611e-02
-6.482950555555653249e-01,-5.435452788671181201e-01
-1.141755147258095127e+00,1.943663034581791238e-01
1.412076611119056080e-01,8.797177834245138994e-01
-1.153345905014183437e+00,2.825762041339604028e-02
-3.863301157898518245e-01,8.024433781966653356e-01
2.843896075506354149e-01,1.011748446479815655e+00
-9.665880438039710087e-01,3.032124509563842440e-02
-1.240549834303763310e+00,1.540067291787718395e-01
-8.522149130995385624e-01,-9.930886152905853137e-02
-1.171856833550029009e+00,1.313328522847700408e-01
-1.172171225004147027e-01,1.194754941614092347e+00
-6.535191292693766085e-01,6.796847848752340937e-02
