e_score,v_score
6.670000110327761744e-02,7.374043348323386926e-01
1.697960365952224382e-01,7.347085943519369167e-01
-9.575983298653989451e-01,1.527975750473980487e-01
-2.825053710779821259e-01,9.629589678025348709e-01
-6.854173491269111018e-01,-1.530566447575901386e-02
-1.279037987364648021e+00,-2.151891093466455074e-01
-6.607118060861811859e-01,2.771992361567219287e-01
6.031057773336911954e-02,1.509897008635417148e-01
-1.087194586891835624e-01,3.331677011817066880e-01
-1.161846388557806087e+00,6.635389155148050389e-01
-9.996481991829226921e-01,5.288631812580679020e-02
-4.366184080097682552e-01,1.276945203250581473e+00
4.473999953736165075e-02,-3.717730606138403560e-01
-4.507103454102364681e-01,1.142151686052664372e+00
2.073520542539214750e-01,-3.149879158207540830e-01
2.848152077996464748e-01,1.149015655604991526e+00
-1.027931427887961435e+00,-3.368915767002249040e-01
-1.362753974136367674e+00,-9.057402659896848784e-02
4.689732883171775224e-02,1.178375583369685620e+00
-1.088079303998568809e-01,1.373238149661093921e+00
-1.868326486911189854e-01,-1.745374270076572587e-01
-1.337239088697006386e-03,8.612705703832306270e-01
-2.534625002598890897e-01,-6.745137224293717981e-02
-5.751086756620086421e-02,8.944453214961430865e-01
5.980075020904673019e-04,8.083520908130973348e-01
-1.014385665460795005e+00,1.763880575496455660e-01
-7.348382864765633515e-01,1.254941970793759465e+00
-3.469443213542088844e-01,9.202105672094545996e-01
-1.038620556941597384e+00,2.757967592166296056e-01
2.079373702516861544e-01,1.136449750195721364e+00
4.680292239429225676e-01,-7.703631107275078771e-02
-6.193729144564110722e-01,-1.487875730556205700e-01
1.591730154866875108e-02,9.311032503682616923e-01
5.804631306188324374e-02,-1.396239199802468134e-01
-1.389894982731281203e-01,1.283004317803488448e+00
-6.216735993698211532e-02,1.034462161531401886e-01
5.717399062218701117e-02,1.555067437568215638e+00
-8.650077181141361260e-01,3.394435161744412954e-01
3.375463950074211184e-01,1.374960640961386815e-01
2.589673996053485361e-01,-1.428976812843352207e-01
-1.603519626156625910e-01,8.642074411212162799e-01
3.782213149522965501e-01,3.586777216819145297e-02
-2.763704981221781418e-03,1.075605694514826682e+00
-1.392863070992542918e+00,-2.635381604603093675e-01
-2.671615637603080295e-01,8.575004956335087192e-01
-6.268473649846488527e-02,7.477071645460928173e-02
-1.229778307824924033e+00,-3.881717902248475044e-02
3.787040099004256727e-02,-1.288928266853554550e-01
-4.191196592699102386e-01,9.921994144133541305e-01
-1.564144607413643917e-01,1.395082495620594276e-01
-1.067456316667551919e+00,-7.226917513540225269e-01
-8.786861453073125938e-01,6.772594010371416617e-01
-1.976421744056540419e-01,4.794522357437627086e-02
-1.216207023219384231e+00,3.712910429610331575e-01
-8.382648078318060136e-01,-9.391805008472386973e-02
-1.545808978917302123e-01,1.222197752108516555e+00
-7.792393942897775094e-01,1.275934079923318976e+00
2.302755019221106314e-01,-2.533490468452487820e-01
-1.086118475675071693e+00,7.883605338608120627e-01
-1.437777476430844026e-01,-1.137694120227353556e-01
1.358595373120793925e-01,-9.273023920576689560e-02
3.689470835534862103e-01,-2.637085258677724919e-01
5.618796596651239039e-02,2.884933853083103128e-01
-1.216191855789567344e-01,9.797426788496415018e-01
-1.336714879158590996e+00,1.217494891650998001e+00
4.326978424482822994e-01,9.460103593298865299e-01
9.198989889611666748e-02,8.974060433132084735e-02
9.263906707940952612e-02,9.881351472299851890e-01
3.139643504043219124e-01,-9.608140489619079738e-02
1.957138403489688122e-02,2.149574590291431220e-01
5.291065877236083015e-01,-1.636600962812552185e-01
-7.905631217469533123e-01,1.229559679018616736e+00
-7.541532479109389620e-01,2.068157093791296031e-01
-8.583249000162329612e-01,1.119363759308855233e+00
-7.387584131707312929e-02,-2.114780391216715960e-01
-1.170251975496578112e+00,1.195399512035053791e+00
-9.509662151752842352e-01,7.837918968248831497e-01
-9.144554409459116906e-01,-3.317697723655629871e-02
-7.491893076570023124e-01,1.909190102127621136e-02
-6.409413006435582538e-01,-5.242698456203682689e-01
-3.011178702064392088e-01,7.219903920832511091e-01
-9.293535317591958833e-01,2.929784846428037937e-01
6.181955639471736763e-01,1.251828002842568788e+00
-9.091071360853532068e-01,9.641555051524526299e-01
-9.493352342290246604e-01,3.589912721011717656e-01
-1.129118684780221926e+00,1.545953933484598697e-01
-1.407984440883654820e+00,6.115836073099866210e-01
-1.030387111816143675e-01,7.396765584231157487e-01
-1.080802346853645624e+00,8.489626316062248712e-01
-1.147576985694200857e+00,3.642214448606648919e-02
-1.280273695107460252e+00,6.951390925287546096e-01
2.383242429752752412e-01,1.258102363393284850e+00
-9.094101833700271031e-01,1.424605377151620500e+00
-8.750535624592193917e-01,7.478314394332570281e-01
-8.884549967595793962e-01,8.829392718119656314e-01
2.548614249989102909e-01,8.199257436226253803e-01
-8.926868886879182341e-01,5.287889192049045201e-02
-4.629052971107265879e-01,2.032346716543909915e-01
-9.430957363528705839e-01,-9.238951682481923167e-02
6.486358475008362212e-02,1.228596651444252119e+00
-9.346429443579336027e-01,-3.684972072932273801e-01
-1.157313018289559681e+00,1.012626938136454768e+00
-1.003812425829233579e+00,5.917707350703806934e-01
-9.484992603787854026e-01,-2.807302313634049140e-01
-9.186677675234802276e-01,1.031514970660631469e+00
-8.579081376698209915e-01,9.397561454083177557e-01
-3.756418002090358144e-01,1.583261593930620006e-02
-7.029577116633798362e-01,2.038494442108088334e-01
-1.244834760055070211e+00,1.270757510142464630e+00
8.528630422542196610e-02,7.288279858177363346e-01
3.027396431484972728e-01,1.119721184778405876e+00
-1.237043549645524543e+00,3.746937364075096366e-01
-8.691721098413537905e-02,1.073828254136346416e+00
-7.607986872425119840e-01,-8.938962941409851759e-02
-6.381478254578404341e-01,-4.265814145328816406e-03
-9.996442264358610386e-01,4.737386428857979365e-02
-2.464266976307518675e-01,-7.973338684117625697e-02
-1.263849557189821837e+00,-9.668711135329055573e-02
-1.692256041476573269e+00,6.599754519418737919e-01
-1.044604201798553067e+00,8.655848663134598775e-01
-2.112628187580166753e-02,2.242544508168353018e-02
1.557878389424788290e-01,-1.106971694236561915e-01
-9.470012636640204873e-01,-8.650361191756826855e-04
4.296936657893932199e-01,-6.140610538585440648e-02
-1.232706864731212937e+00,2.100417994153276069e-01
7.126148366294546288e-02,1.193712095291414643e+00
-2.997809033844818852e-02,-3.908768541702013072e-02
-7.441806476529990722e-01,1.064486133545988311e+00
-4.878793348339541813e-01,7.277741251934883859e-01
-1.086546383383892644e+00,-1.544856620228242383e-01
-2.653835117369799379e-01,-9.459542447193265702e-02
-1.167360279751201713e+00,-3.269036075416755643e-02
-8.940365853369331983e-01,2.641505516836092915e-01
2.272087902214662281e-01,3.491306969334155852e-01
-6.738276554908664284e-01,9.481819650587516302e-01
-8.970341056027072435e-01,-9.163829924988048034e-03
-8.110782996223785402e-01,5.670441037937009460e-02
2.911639013389946129e-01,-2.144302540758722952e-01
1.234730347759346869e-01,2.377590065634549721e-01
-1.108946092811704975e+00,7.848014712419502104e-01
-8.409613811251597237e-01,7.504216893385036169e-01
-1.017759220636498929e+00,1.451321943566716621e+00
-3.202162812063317210e-01,1.242001145903703918e+00
1.301616729868064759e-01,1.124579107904778219e+00
-1.192984113682670211e+00,1.754769912644884577e-01
-6.498490909833568030e-02,5.629788382855509948e-02
7.084106611838990319e-02,7.628787401922705325e-01
-5.837894053501246905e-01,-1.596658944092950796e-02
5.637637820642864978e-02,7.072912651679919005e-01
-6.502559350671586191e-01,2.294302222957293191e-01
1.818777205902010752e-01,9.027878606369990622e-02
-7.375361892576249856e-01,9.985018233733715665e-01
-2.184446293725048061e-02,1.246065205082839800e+00
-7.357072126904421472e-01,-2.793623853457257167e-01
-6.574028932554685234e-01,-7.267915436445046562e-02
-1.116975094141715141e+00,-1.614104483918879229e-01
-8.612527288699585171e-01,-7.937955121984656415e-02
-8.504070068516692560e-01,7.686862136856514871e-02
2.694228998655880392e-01,7.070299965292434763e-01
2.712931065277841558e-01,7.465104861915243806e-01
-3.097881099219885748e-01,8.949622749724019943e-01
-5.991496579128379185e-01,7.536955841997947658e-01
-9.843012647522200176e-01,8.169422998577492434e-01
-3.376888770014775942e-01,-2.223511534105328258e-01
-2.379464225412593614e-01,1.173532577213854955e+00
-2.284836341558593026e-02,1.154990642552329305e+00
-1.198980170529219125e+00,1.056934173178080361e+00
-7.348171333476904987e-01,-4.810798349915357264e-01
-1.348344877936041852e+00,-2.593204093626034212e-01
-3.756013984775474768e-01,1.328274624053389641e-03
-9.813396225072379409e-01,-1.287635462590285274e-01
4.646603709786570682e-03,1.026170887313077706e+00
-9.932647884752783540e-02,9.047281859440956531e-01
-1.290877912647653725e+00,-3.104342898526407102e-01
-1.039785437828004033e+00,-1.073897777635768325e-01
-1.157169703088272605e+00,1.075552200773920442e-01
7.826471447047111951e-02,1.817906708774096047e-01
-9.060234027286002689e-01,-3.014806327045431167e-01
-9.341395838819126496e-01,-2.938970654138641780e-01
-1.018215188390575676e+00,1.139102469543118001e+00
-7.894688623284255025e-01,1.140484587584557730e+00
-1.246808133764568671e+00,-2.231296968030403727e-01
-3.458157092683822320e-01,1.736139384142387776e-01
-8.813073537092930287e-01,2.060113980193710725e-01
-4.402263277256807106e-02,3.546447615495808281e-03
-8.100175809621422696e-01,2.248450104651315493e-02
-9.312337450996727162e-01,1.892122062207072519e-01
-1.225314199041990904e+00,1.493365025139851365e+00
-7.787452112592468945e-01,1.139026937871975287e+00
-9.045041161616740322e-02,1.501266537814192947e+00
-1.052966828286126200e+00,4.053929883346367724e-01
-1.194708321835689757e+00,1.126804461246351696e+00
-1.195534848307859388e+00,1.425140335152273119e+00
-9.792447233159651265e-01,8.458744108234212966e-01
1.208271825383426257e-01,9.703807014659262542e-01
1.665593193780903203e-01,1.042552450791428109e+00
-1.234296028926846533e+00,2.071904200817335437e-02
-1.678437261590426943e-01,-1.821025512988982686e-01
-1.137446908099384729e-01,8.737350387447315736e-01
1.110013713465162893e-01,1.227535916371910729e-01
-1.153678603080572795e+00,5.591502088205895643e-02
-1.310075873324837714e-01,-1.289911715040535922e-01
-8.221691894291951463e-01,-1.099601420956917014e-01
-8.110854947974742712e-01,1.417553136403342462e+00
-2.594849262143212321e-01,9.397108630763090220e-01
1.378395802618171961e-01,1.008747536784476484e+00
-1.102327329383633980e+00,8.499356686221825052e-01
-1.350701196636120649e+00,-4.957293033821058015e-01
-1.523505248384106725e+00,9.747501269158751480e-01
-8.640618898902368006e-01,9.961810307448741852e-01
1.465218896543525051e-01,2.171095435349226499e-01
-1.539632529858591670e-01,5.092197060148959120e-02
-8.844037539512710211e-01,7.856190133221025995e-01
-1.444242742829743076e+00,-5.255183822892809387e-01
-5.258324350314914214e-02,-1.725166110020978083e-01
-1.168434771367266700e+00,-4.842678162695791301e-03
-1.090890199281522976e+00,-1.064054783523442071e-01
-1.184138244677981344e+00,4.916532518055057033e-02
1.659525043134372491e-01,-1.237271900029470045e-01
2.523536950454309258e-01,-6.373003257608872429e-02
2.373031108401944811e-01,-1.375218578723770846e-01
-8.780081495837267491e-01,-3.328160638975853347e-01
9.789637206025277039e-02,1.600811516566529036e-01
7.147692758382899469e-02,-3.233088633019278735e-01
-6.748816147471434768e-01,-5.205089154290429843e-01
9.583849389936456575e-02,8.812958583753792707e-01
-1.384630886231405789e-01,8.822987477262743683e-01
-1.216411156458135218e-01,6.864872665228446413e-01
-6.372508869657467212e-01,6.270185788486090650e-02
2.700110835617213212e-01,-3.027367280195195076e-01
-1.353144084951861226e+00,1.152985716644839176e+00
-8.111115889755404762e-01,1.122659849722020334e-02
3.775774742325404554e-01,6.856578132994344266e-01
-5.193871625401168257e-02,3.742663266401973221e-01
-1.455833079889544135e-01,2.814749522138804694e-01
-1.074723347969369192e+00,1.131893949333836913e+00
-9.043748990132826071e-01,9.196399090083582362e-01
2.347149995681241108e-01,1.000306200497757203e+00
-9.671195048917562431e-01,-3.290629799286465818e-01
3.053689219507463859e-01,3.539634245725809536e-01
-8.938958581620409793e-01,4.197512956977534487e-02
-1.071817982133094649e+00,8.635856136435441366e-01
-1.417323330586688079e-01,1.150396472954829719e+00
2.341565433241475924e-01,-2.321580606091155075e-01
-7.530521325267199861e-01,9.042851680882643128e-01
-1.289606525673740733e-01,1.360126401446565492e+00
-7.600864854900792889e-01,4.160372699082644232e-02
-3.791380995436292867e-02,1.282344585505958534e+00
5.135836642959692444e-01,1.324793491066016404e+00
-4.635887072581367230e-01,2.039728758137386577e-01
-9.663824035104043864e-01,3.788961116705843318e-02
-8.240853329006418981e-01,7.269649282341197338e-01
-8.658882472217662718e-01,-7.040055644579533423e-02
1.066850694604659089e-01,-2.588706222388508643e-02
-1.131189446471530247e-01,-3.180061050164681991e-01
5.504387123838412332e-01,7.717830444344609964e-01
1.140055105870536600e-01,1.187023361263468968e-01
-4.512589376065295754e-02,-7.947499116700666721e-02
-1.384563784606920755e+00,-1.582166794132137955e-01
-1.239200339991654243e+00,-1.430029258902570100e-01
-8.135306866813731830e-01,-1.813228047193492509e-01
-7.659768833435776081e-01,1.294666630980155331e+00
1.304216730657054846e-01,2.917214663911224526e-01
3.418674797937764076e-01,-1.801874131920715993e-01
-1.029130666728919286e+00,1.215733400721645679e-01
-1.163691939209473114e+00,-7.665183757237038764e-02
1.178115545285513127e-01,1.365417172498349929e+00
-2.591309186358101146e-01,8.755039489318339196e-01
-1.165387437147610727e+00,9.733021481471151315e-01
3.515130595469694308e-01,9.339727838234792578e-01
-8.610569316248603000e-01,6.817896960907280368e-01
-1.374308575450299053e+00,7.393248561652319140e-01
-6.049417712799730340e-02,1.004517206758874570e+00
-1.873647454203649920e-01,1.360779602658646503e+00
3.931287519080607640e-02,7.991892634404196283e-01
4.479885204623051398e-01,6.242862728230691438e-01
-1.620881999507087778e-01,7.367880764309879815e-01
-3.554830379722800915e-02,7.846150106799599788e-01
-7.081136108746364233e-01,1.114165648087850569e+00
-1.021403458780481444e+00,-4.010205180226633637e-02
-5.122119231541329143e-02,9.755402267617541145e-01
-1.001119085750285853e+00,8.982009236120751527e-01
-7.173368708041405473e-01,8.270558839073629542e-01
-7.459505548187854718e-01,-4.338933591860790195e-01
-1.007961619501260619e+00,2.294663845245925871e-01
-1.099686376736902504e+00,1.478809383366576302e+00
-1.048062771796658632e+00,1.306331327520330543e+00
4.144930815455935558e-02,1.092522762063693698e+00
1.581754632481861267e-01,8.298821214216316466e-01
-7.539482648124840036e-01,9.436178517557828327e-01
-1.117506549009946282e+00,1.514623373768273218e-01
-1.549296155625805804e+00,1.210324731954893762e+00
2.463760044127198123e-01,1.126678981205118113e+00
-9.434212385331917083e-01,-1.562640040545211773e-01
2.428425500569213191e-01,6.249387979315266239e-01
-2.088569555880128437e-01,7.500637718044937952e-01
-7.331557164560981860e-03,1.353096403886929755e+00
2.209417771873941339e-01,8.708871435377143477e-01
-9.954969918100740056e-01,1.827458387713584431e-01
1.316827059348485429e-01,-5.532569441525731629e-02
-9.369272799938647145e-01,-1.050222049671694358e-01
-7.586111920917869567e-01,1.139125337952340722e+00
-1.214670915940934126e+00,-3.053216609070549814e-02
-1.481396375390026110e-01,1.034444661327339920e+00
1.337758509459728573e-01,2.466248493326029037e-02
-7.328380714111629723e-01,4.944745284586554712e-01
-2.012939042189024891e-03,8.247690884791489818e-01
-1.002170882544158648e+00,1.099118552017625428e+00
-9.907250780965027870e-01,1.024095444983862402e+00
-7.194823334299745854e-01,1.268440872035943245e+00
-9.674093761067885655e-01,2.062276542815854874e-01
-1.181108421707157241e+00,1.003267169463047948e+00
-3.450166647331517900e-01,4.970713568958821660e-01
-1.114845439832271135e+00,9.037304203907029487e-01
-8.776891479217577841e-01,-1.424168643357285602e-01
-1.200481870317735879e-02,-2.793348349276316561e-02
3.622980450935295998e-02,1.190985600649629994e+00
-1.437486961904756555e+00,9.932671996235004075e-01
2.811475113060811770e-01,-1.403693081028979106e-01
1.536972166935210715e-01,7.426619997943514906e-02
-1.114834772091501058e+00,1.562146533859446462e-01
-8.331652685206142328e-01,6.924247410117967405e-02
8.144068776483698313e-02,-2.261627022276433904e-02
-1.008129169753772425e+00,1.047489185445771076e+00
1.384246136781954184e-01,8.198563765907906919e-01
7.524377930441304707e-02,1.271207293794168081e+00
-6.549404700085263986e-01,-2.608611559385198841e-01
-2.138199155889611847e-01,1.045028216017135581e+00
2.206628161541922262e-01,1.799154702769462655e-01
-6.988274324612644417e-01,-2.683757075164662220e-01
-1.354516412455989416e-01,-2.522932814114203087e-02
-9.196561234939032436e-01,-1.639795508691602455e-01
-1.075948001358303596e+00,1.046953815268978794e+00
-7.141665492411042315e-01,-4.286539829680932057e-01
5.175097868230659204e-01,-1.540739606814641727e-01
-8.951937750611953237e-02,4.313680625735167862e-01
-1.150808732214406049e+00,1.971267031749180110e-01
2.184298863448119465e-01,-3.976933207410313087e-02
-1.111351170565200386e+00,-2.403139764007264922e-01
5.102266831654984208e-02,1.128746482784079630e+00
2.713541615840869281e-01,8.067132740660170054e-01
9.001458566654579885e-02,-2.948713659959993280e-02
-5.247109657178387204e-02,1.093053621282561449e+00
-1.375412177552955750e+00,-4.752537071344570263e-02
-8.478624018354330438e-01,-1.666907395899006883e-01
-1.081278661785829431e+00,6.070740636807436807e-02
5.541089649152099172e-02,2.566619449420411148e-02
-1.254101090568439381e-01,4.985253817866123760e-01
-6.048085705732224593e-01,3.711710757876538619e-02
-1.102279530181552669e+00,-2.141312715544162748e-01
-1.416218902024056758e+00,-1.288271097005719568e-01
-1.032614015221485104e+00,1.162161309309589274e+00
6.055074739057506039e-02,-1.093361063817400308e-01
-6.723020976756777234e-01,9.949428884105152582e-01
3.662319621484517174e-01,1.002975991366188424e+00
-1.826916817588184749e-01,3.722917114826630736e-02
-7.303980841113854629e-03,1.284346397384640515e+00
-1.239238423176973747e+00,-8.669525786272336276e-02
-6.555198032825859666e-01,1.742901682393922513e-01
8.665890363895248361e-02,3.584280462386937351e-03
3.650706439263750602e-01,6.423030558352820218e-01
-1.128630942574395890e+00,-2.961875651741859850e-01
-8.990493924376493640e-01,1.055006382026471901e+00
-1.286160869335607471e+00,1.430624870770315013e-02
-8.148469242541449553e-01,2.334410078006000366e-01
-1.330894011882124861e+00,8.095967569034914213e-01
2.150369512729023713e-01,-9.122388695205643772e-02
-7.537882254479093547e-01,8.945190759826223692e-01
-1.084115563364470347e+00,-2.153827048924541188e-01
-9.770378395690129114e-01,1.143592505506499268e+00
-1.733996733720461758e-01,4.541374359551949014e-01
-8.764453131754731396e-01,1.078826276554346375e+00
-2.752918911916855862e-03,1.245000090666833703e+00
-9.296146704476733191e-01,6.439631506781604564e-01
-7.661524603633089736e-01,3.418027296882084065e-01
-6.209282270642139112e-01,-2.464095296013450731e-01
-8.298346309111268582e-01,1.082681270088581060e+00
-1.037316114030696790e+00,8.535810744436922448e-01
-1.101768128589129647e+00,1.899179269975166395e-01
-1.094973292223788031e+00,4.742346845315723036e-02
-4.524146489807582411e-02,-1.618757891156162310e-01
-6.756262208282239889e-01,-1.587434711020680733e-01
2.426095187173248902e-01,-3.352029716144863669e-01
2.371482142664402826e-01,5.649934845739621458e-01
2.934596907949628686e-01,2.104784290830551408e-01
-2.060794592966437022e-01,7.813444873309605132e-01
-3.919435252689867227e-02,7.875135472823870941e-01
-7.373879978360209364e-01,1.661014182034949993e-01
-1.016190522609319025e-01,3.393917098429034551e-01
-1.359821693501164219e+00,1.293138837459442581e+00
-9.431772636255746078e-02,2.320623831155544659e-01
2.269506508030275649e-01,-4.201091304099228291e-02
-1.635769821394305046e-01,1.053385228456189093e+00
-8.442381032232342264e-01,1.262482853977677566e+00
-8.896738377961616040e-01,4.750804143085225473e-01
-6.425513961169802835e-02,8.452911907366080779e-01
-2.929263720734402998e-01,9.971977055974927673e-01
-1.286417790404668970e+00,6.340814385121347208e-01
2.391913080035516087e-02,4.346991479736957986e-01
-1.540556105091075434e+00,1.317055009888524975e+00
-1.198774874960685244e+00,-3.271047559537613170e-01
1.590284720930778412e-02,-3.070037985280683057e-01
-8.388630509889759557e-01,1.199250752382515078e-01
5.838176968394481747e-02,1.007464013960012839e+00
-1.035002485979380493e+00,9.755425275732100276e-01
1.706386799498667006e-01,1.076186862076349504e+00
-1.424206808998443874e+00,9.511968689457703241e-02
-1.204534009618827062e+00,-1.346135918402991405e-01
8.616744575629396719e-02,1.123503994177679655e+00
1.740665799424412075e-01,9.025228372130870147e-01
-2.996991626903112160e-01,-1.889517568522185859e-02
-1.653694878241711574e-01,1.387146983545679335e+00
2.540721333828497852e-01,1.396306050908412144e-01
-9.037167207128358193e-01,1.445261521394082038e+00
3.630450170644976549e-01,1.187764368170352691e+00
9.282743919656076537e-02,-1.891113848836796230e-01
-4.312637550035689493e-01,3.723083874059517906e-01
4.901633061152035897e-02,1.151780546787555926e+00
-9.661622395747777869e-02,6.164166365468071174e-01
-1.326465400216317425e+00,1.064158746614488477e-01
-8.897722649379647963e-01,1.085757993365739527e+00
-1.104709692625982287e+00,8.876935803097678601e-01
6.112498474860802999e-02,-3.475699530228516521e-01
-9.651191495743622895e-01,1.347681630880439574e+00
