e_score,v_score
-4.408400301778030994e-01,1.795552773241917699e-01
1.310501805350095250e-01,1.390309310194198233e-01
1.375721378113217881e-02,6.298755187070517736e-02
4.069170728491365852e-01,3.572584950963240136e-01
-1.109362240246069414e-01,4.003245027733735167e-02
1.640957219142582246e-01,-2.289712648293927844e-01
3.882581173047782719e-01,3.154462235092201361e-01
-1.189647556525285088e-01,2.188390884325606967e-02
-6.213835977636732455e-01,2.965136037175306050e-01
-6.206990890226671276e-01,1.505651120952445632e-01
-3.808802485177766872e-01,2.903680300949707527e-01
-1.424991057691858132e-01,1.464560639265178044e-01
-1.170305565987209417e-01,-3.206239080871486902e-01
-3.944779491334394761e-01,4.103870804501070224e-01
-4.330993070549414847e-01,9.263379831997872182e-01
-2.432176546665156536e-01,2.430119844352713731e-03
4.066228546423230616e-01,-3.067645978200048695e-01
-4.705008671015909610e-02,-9.119601483639606931e-02
-1.661493198272325986e-02,5.260553168127408696e-01
8.185731660915679386e-02,3.483305296757432945e-02
4.073434918788898518e-01,5.282395622370009147e-02
-4.842898100560159569e-01,6.722999067406785212e-01
9.304017944194756806e-01,3.123307611251039950e-01
2.811369639904893192e-01,4.311984421906743803e-01
2.051186285751957772e-01,-1.699074597981488077e-01
4.144944001931136907e-02,3.893346953372145980e-01
-1.790998552253158724e-02,-1.932672916417291498e-01
2.848991892797272940e-01,-4.046310433599767387e-02
-5.798314424709942738e-01,-2.264678199089804056e-01
3.886643634994442764e-01,-2.776355447295335566e-01
1.714853971741047978e-01,-1.824803970679046983e-01
6.270270334885889862e-02,2.604696826512573615e-01
-2.793430074847185196e-01,5.171053394051295521e-02
4.285411068694035541e-01,-5.770056049668165210e-01
2.413429034636055126e-01,-1.802324687763052768e-01
2.075900527894565251e-01,1.994578032174896265e-01
-8.442186573755834644e-02,6.496443586610498588e-01
-2.991188958144819655e-03,-2.042391157624252607e-01
3.022419549142094097e-01,4.527983988847980590e-01
2.479886132808555022e-01,-4.228077358208328640e-01
1.215861812828447908e-01,9.291699241747791715e-02
-5.651021737201570444e-02,6.556229430334427066e-01
-2.088062809627277694e-01,-1.878887693344713783e-01
-1.883667123615833938e-01,2.925262153720459279e-01
-4.286141915113795414e-02,-3.431810682006041224e-01
-2.379453577169971801e-01,-5.721943601680340268e-03
-5.157059843657708642e-01,3.055604352698242376e-01
3.431776377234225239e-01,3.077943457038777031e-01
-2.657453003450288009e-01,-3.183359556918896605e-01
-5.624859356300997149e-02,-5.140998057222608830e-01
4.369464923997797290e-01,-3.435755453663696252e-02
6.489404262379877553e-01,-8.159362929593456937e-02
2.384465702137034682e-01,5.597421491590458438e-03
3.692780729648011823e-02,2.112431371842708461e-01
1.532487756191612260e-01,-1.593690187620212806e-01
2.041283027279666151e-01,3.103438079379368664e-01
-6.626593485840903686e-02,6.038653064555578320e-02
-7.831833003046935471e-02,-3.649581625457881118e-01
1.864201705216319005e-01,-2.466948332769517416e-01
1.719180750135773372e-01,3.435015034326920347e-01
-3.359666561821734176e-01,-4.716310762239007137e-01
3.986591530311169723e-02,-2.330677293012644313e-01
9.514233165092629563e-02,6.596379180034369627e-01
4.038249418467167867e-02,4.435315427314302505e-01
5.294424279756476670e-02,4.594716727921515087e-01
2.574986731058757083e-01,6.553565253772322130e-01
-1.374187894363048945e-01,2.900371229219063096e-01
-3.758831944079322751e-01,3.899556174954771914e-01
2.001386854306750618e-01,7.161777815599855261e-03
6.927329991876991777e-02,2.912299147962909562e-01
-2.100894493750365410e-01,4.422858897246420007e-01
-1.346058137077929817e-01,4.510689464105200330e-01
-8.968137874574010071e-02,-4.704245797158396192e-01
1.877370225716728791e-01,4.739577885079605535e-01
-1.346600787243938113e-01,-2.697995277405887959e-01
3.722280448152973792e-02,3.380060877962802746e-01
1.807047515582206609e-01,4.429125661243670797e-01
-1.093716284880803108e-01,-5.071728588108601610e-01
-1.112530050066230097e-01,5.607978990347438630e-01
-4.363899324992768780e-01,1.659758891365055722e-01
6.749927783899575817e-02,9.999849138158406481e-02
-1.864826163542411541e-01,-4.356762326529654006e-01
1.036928378499332448e-01,4.393298632092088041e-01
6.071786043451404824e-01,-5.184797397981874556e-02
2.330633419835519415e-01,-8.276859469692511573e-03
3.309899990767405376e-01,2.278514138843899806e-02
4.239497678845196016e-01,2.941134525237644737e-01
-1.478835531756874100e-01,5.041861849619247993e-01
1.622443103319068936e-01,6.123294525819289458e-02
6.583965659525986558e-02,3.061212493331825768e-01
1.431604452673183349e-02,-4.263815356555137881e-01
-2.532912487462531392e-01,-2.457573049157326661e-01
3.048851311944055301e-02,3.889537752024225803e-01
-3.269021255882178512e-01,-5.605344139972056050e-01
6.073261820846497239e-01,-1.235649066779214711e-01
-1.717800014747610515e-01,3.522725172298010188e-01
-1.338569701704830084e-01,-1.142165196580168310e-02
-1.623504161112893640e-01,2.890570830872337682e-01
1.218674875972516475e-01,4.511101297283258704e-01
1.142604129400724144e-01,-1.435386897921258342e-01
-1.595132451166102472e-01,-7.062919993346422620e-02
3.809485320570001887e-01,5.114877746391008895e-01
-1.888971543510163109e-01,2.968152678107875350e-03
-2.796359207620919829e-01,-4.378547167954500163e-01
2.976801360505494376e-01,-3.291793266028289477e-01
-8.005135778476347996e-02,1.256078603520000558e-01
5.304583273954363021e-01,-6.611999226680096431e-01
8.195117083691147997e-01,-2.884734321862260642e-01
-4.710392691929272957e-02,2.303370765808938347e-01
1.767459672182959407e-01,1.207672436536420812e-01
-6.851780077836629179e-02,1.023672540949534075e-02
4.289956149286731080e-01,-4.713266592341934791e-01
8.714381064765923390e-02,3.083325529434162160e-01
-1.995504210355747710e-01,-4.250546753562091107e-01
-8.281925289077346486e-01,-4.068752130729192951e-01
-2.223614437995286297e-01,2.747856294829586488e-01
2.472512488358266369e-01,9.348977680416729885e-02
-1.857986521107156119e-01,-2.730625130336509776e-01
-6.762073221418848368e-01,2.352150493406847676e-01
1.687021939124660475e-01,-1.184505514756469952e-01
-4.687899067952928656e-01,1.860054312647176078e-01
-1.613033813462159127e-01,-1.030334854239769171e-01
-1.378839746404130207e-01,-2.741488821974962242e-01
2.522900733489658997e-03,8.394863329581679912e-01
-4.066293667095353948e-02,-1.871227487045480364e-01
1.811959372339634333e-01,1.834866929474081310e-02
-6.179026670386557341e-02,-2.577541916676424072e-01
4.811681630600689874e-01,-2.688159442491732110e-01
-4.080089322586827327e-01,1.950616199499579373e-01
-2.331079169346889912e-01,2.997986968946196318e-01
-3.485689073721149889e-01,3.942458535993892399e-01
7.385624132834066324e-02,7.437287620550171729e-02
1.530597122152216327e-01,-2.600800584199968943e-02
1.026292115898619073e-01,-4.281354781587436431e-01
-6.230522902630039050e-01,-3.543716356098254860e-01
-3.290492413055422505e-01,1.337718616366601922e-02
-1.819513477495763032e-01,-4.975470285780177887e-02
5.775222145097945736e-01,-6.583593171755399397e-03
5.482507034414876301e-01,-2.093402804876401124e-01
-7.798334016264345248e-02,4.732204773377303719e-01
2.982429565079705025e-01,3.787124813113663113e-01
1.324406597162547661e-01,-3.937409678450645156e-01
5.251751914908429075e-01,-3.413967005332479432e-01
-5.005535329943223283e-02,4.639704515124893902e-01
2.115713014904327949e-01,-5.897173195313397676e-01
-1.975497874441578261e-01,-6.986364503443481810e-02
-1.414062733805487582e-01,-2.409207772955654636e-01
-1.752910376740377252e-01,-4.920187514549097946e-02
-1.911218063565735259e-01,-2.798458403091841351e-01
-4.581535853800861036e-01,2.416458811204688084e-01
-5.396623686123246388e-01,6.158810077903653819e-03
-3.648877622828532175e-02,-1.847641951272368521e-01
1.073001064577321362e-01,4.804512588297417675e-01
-1.152413295338422794e-01,6.695699477971975844e-01
6.160759547986358609e-01,-3.551252809673209332e-01
4.849883801556710908e-03,-3.365913781766252666e-01
-1.382634503293860284e-01,-2.359764958265237744e-01
-2.683742371784107392e-02,2.275172264955580004e-01
2.650156776836755657e-01,2.516026797542831317e-01
-8.247654899198399170e-02,-9.825233366349465924e-02
-4.051333658547170979e-01,1.663509739418773670e-01
1.672288496912007483e-01,2.434438985564952029e-01
1.241516631703846046e-01,1.155877629118390593e-01
-4.387026565460299121e-01,-4.950640550253923577e-01
2.122479283136938233e-01,2.375634366702202016e-01
8.133245550922858502e-01,3.263455582666517363e-01
1.111159129667214501e-01,6.080286653948786535e-01
-2.885065206537896776e-01,-4.813174993305038146e-02
-3.826255279746862414e-01,2.880446707300687303e-01
-3.566416969317771635e-01,-6.655119304436776240e-01
1.510029389590453186e-01,-2.424272871232856230e-01
-1.937311683840505783e-01,-2.347705418886304740e-01
1.677948607910804968e-01,-2.445339034091351116e-01
5.350570351779054823e-01,-2.460993983719340084e-01
4.764413965078842517e-01,-2.244547256933071278e-01
4.606396449322058273e-01,-2.494618391193558216e-01
-2.414849170105325387e-03,-1.677537424961500212e-01
4.352434806106617038e-02,-4.346238924088062783e-01
2.557824366185899867e-02,1.478446846928027913e-01
-3.201764612041201330e-01,-2.271811811969685624e-01
3.788390983030563430e-01,2.243714224221619868e-01
1.152682560211065466e-01,1.739208327066375515e-01
-6.461055528426520866e-02,-4.420953727770515068e-02
-1.031340807191655357e-01,4.229454835157766407e-02
6.751960891323167957e-02,-4.730196192140136840e-02
3.612988170497201112e-01,3.787997710562979736e-01
6.868030193662015559e-02,2.980787793037543709e-01
-5.160545949748016614e-01,-6.709724767490270469e-01
-1.153105637428824826e-01,-1.733289342093651264e-01
1.511223690975006806e-01,-4.907666199773403348e-01
8.561512220470528511e-01,6.651277492868206132e-01
5.569795397781072133e-01,-7.061376417745986178e-02
2.997953227201519133e-01,-4.532502140329882079e-01
-1.944577121578696874e-02,2.154058228009395615e-01
-2.336552264805045187e-01,3.685520239951843580e-02
-3.308691159154340533e-01,3.524169171828030467e-01
-1.117475362779907222e-02,-2.183487063260907413e-01
2.991329085084896977e-02,-4.048022166815292699e-01
-2.945385844465124858e-01,-1.004533474778343205e+00
-3.213890593664507356e-01,-2.237209357121027753e-01
2.832480483787469527e-01,-4.705354390354206662e-01
-3.894319289545274398e-01,9.086617225959836563e-02
-2.241130057109246010e-01,3.326617572396985412e-01
1.739305821382060857e-01,-6.553692571006987377e-02
4.795413106249294399e-01,2.466272115542498533e-01
3.290082547516027384e-02,-9.283264019835478498e-02
4.439882661978049594e-01,2.342301875351838758e-01
-3.898211011395047443e-01,-3.722590043998798004e-01
-2.383200445612585205e-01,3.713205521997998970e-02
6.291972722787190220e-01,-2.667549850219338992e-01
-4.757185991871662467e-01,-3.821700879937079409e-01
1.467665930791487716e-01,3.248368076176025299e-01
-1.999485853442835304e-01,5.878118207199091172e-01
1.364540190253540342e-01,-4.450698971757581779e-01
6.396250874791538088e-01,-2.661244384283632525e-01
3.083361275657676148e-01,-3.420148441073306844e-01
2.265874440069694240e-01,5.298818716300156273e-02
2.735117528183665936e-01,2.357385553053513716e-01
8.422027247017235818e-02,-1.271768618685789609e-01
-1.616857159598829030e-01,-6.126942701927174939e-01
2.231302961919231498e-01,-5.308157505046713354e-01
1.263104630228823466e-01,-2.265524787924941830e-01
1.983386224377650386e-01,1.025492198159638491e-01
-7.306970725246934861e-02,2.254986253996873746e-01
1.745442358442675090e-01,-2.774344176208572241e-03
-3.392992179377561368e-01,-1.092197167247812850e-01
1.607484043844229771e-01,-3.067460752557359394e-01
2.989951275966890587e-01,-1.171730348403197675e-01
-3.253071300843635716e-01,2.588874130536018559e-01
-3.489871067988609826e-02,-8.372586860949071674e-02
3.404594561770334094e-02,-6.277013384613988611e-02
1.747854232008171083e-01,2.028300204887166225e-01
-2.743748099767530646e-01,-4.302835911733096652e-01
4.280627626246967798e-01,2.010548525603468861e-01
5.360144624705850402e-01,-2.971318200352092154e-01
1.497949712440980151e-02,-2.239784617769540742e-01
-2.703099598574249529e-01,7.821786995180447788e-02
-1.069158282657484138e-01,-1.757147636477856822e-01
-1.316375401181236471e-01,-3.957961958715057182e-01
-5.350244385373320588e-01,1.750859068319850498e-01
-9.609476576920775170e-02,-3.274981651819106054e-01
-1.340429202734044756e-01,2.942092327842909527e-01
-4.822601823847399438e-01,-3.681077762692172572e-01
2.753459586536637915e-01,-2.716019224204933580e-01
5.944796311629892138e-02,-4.475205645890834028e-01
3.841103810000992547e-01,5.814407284598465120e-01
-1.501972847438917402e-01,-2.305780349006038010e-01
1.240922513551894271e-02,2.980412864194387224e-02
-1.650965002088044531e-01,7.774373887071645006e-01
2.102084651497996004e-01,-3.569660747346112273e-01
-3.283353261764944131e-01,1.840636312419828557e-01
-2.664676387869593377e-01,3.697066946596800352e-01
3.814139980173791855e-01,-6.016198341797148741e-01
-1.209232454524413330e-01,-2.000935157817251842e-01
1.392990774487672112e-01,3.961312675152717788e-01
-2.306524113766608985e-01,-1.374443167702437130e-01
-3.001865567374104593e-01,-2.556717325400449381e-01
-2.246627978842200002e-01,2.656756084416290187e-01
4.648740923583674634e-01,-6.383766266315331686e-03
-4.304299444200974101e-01,3.600302361672487184e-01
-9.604248597804219967e-02,1.517660159126028342e-02
5.827194620985958196e-01,2.148746482663217439e-01
1.077517619549897901e-02,-2.728355956200358423e-01
-1.532057506313450335e-01,-3.131709964619485143e-01
-3.242294578022842377e-01,3.060418151269785336e-01
-2.032425673653315834e-01,3.615943174016213457e-01
-1.244051721250973019e-02,-3.621814137295177871e-01
-5.831321454761071582e-02,-8.304570777195123821e-01
1.445693970560263664e-01,-2.379800030105844455e-01
2.925494656014982972e-02,-2.291907201468604272e-01
8.001757415999860568e-01,4.245066861308700590e-01
-4.795051151908679699e-01,1.682094761777192318e-02
-1.017375319574956166e-01,-6.018942275348374560e-01
2.941141952915196645e-02,-2.581784145772358929e-02
1.806984828305004953e-01,-2.909620009894323817e-02
8.195163784017039108e-04,-3.560450984904237615e-01
-6.323661033224383665e-01,4.543896192952303625e-01
1.422934430584249857e-02,5.748773652517968902e-01
2.114289189974865313e-01,-6.777376144741859010e-01
-1.961800217032393101e-01,-2.245115073890842083e-01
-4.219246272266533038e-01,-6.796217764113814119e-02
3.281427125993807703e-01,3.437113936868513298e-01
-1.387805376805604229e-01,-8.585243941819735436e-02
2.321311270761793888e-01,-2.203503216572040291e-01
-1.219621318014008499e-01,5.431061397939550561e-01
-4.251173445617067448e-01,-9.366579199904911945e-02
3.075470417692889868e-01,2.108908699616864890e-01
3.520741048830984266e-01,-3.462187793777319889e-01
3.673190179460699145e-01,-1.959435305129189619e-02
2.574047384278479456e-01,-4.934783226939017942e-01
2.554750001483921951e-01,3.367310330552036185e-02
-2.784846215070306830e-01,-2.403973796848741518e-01
-3.213594139165497632e-01,4.415279055032605426e-01
4.437694673858322836e-01,4.721360852621160897e-01
3.239691512685415886e-01,-4.570147169646743834e-01
-5.185907095276844903e-01,-2.618610756676088003e-01
2.272161403849549122e-01,-1.490932998160884593e-01
-4.390127530630159591e-01,-2.158918832874222871e-01
-1.434737500645830721e-01,3.754555168228922435e-01
-7.912476273294524742e-02,3.418422565972071836e-01
3.352720092377802219e-01,-3.769529211154944437e-01
-2.003944393153634929e-01,4.039560989823170467e-01
-4.540358063411916167e-01,1.818220782573603256e-01
1.532177845765607394e-01,-6.661702200885422087e-01
-3.187077755313469374e-01,2.157999183386856146e-01
1.697186429649821249e-01,-6.399616527439497271e-02
-3.314386236392429796e-01,9.647157254802893322e-02
-4.098820674859157687e-03,-2.269988521021150119e-01
-5.669928443059261136e-01,1.931647134671830024e-01
-1.745873716884311366e-01,6.991334534584872640e-02
7.484304309084783835e-01,3.273680900497877994e-02
1.778390460793991823e-01,-4.844810159090817692e-01
1.405795909438080915e-01,3.211995653486388602e-01
6.910636080410108295e-02,-3.160547843661420941e-01
-3.824695635113841141e-01,-3.192163917580689847e-01
2.363532346004054360e-02,-9.957336060702423608e-02
2.055191229806173359e-01,1.325646592655616851e-01
-1.840307484339119559e-01,3.372634375679719465e-01
-1.072507992822273604e-01,-2.579042340271709977e-01
1.861847337050026585e-01,-6.096080611509984148e-01
-2.073391584556535383e-01,6.127984484431449330e-02
1.734432040761358859e-02,-7.265405797340876992e-01
3.667943168267910337e-01,-8.100942263217505990e-02
-9.874879551477543094e-02,3.341804300002448880e-02
2.185236176187009827e-01,6.151387810206467716e-02
3.076082392073866134e-01,-4.090290266863595425e-01
-1.101580054738301034e-01,3.976179406695319885e-01
3.320543661253558265e-01,9.442658351974692055e-02
1.658286110961724180e-01,7.412399001680514132e-02
4.889364060600744077e-02,-2.124107591418879504e-01
1.199405141310594808e-01,3.906743472744615975e-01
1.310893093939086151e-01,-2.430723516855458344e-01
